# z rho mu P theta
1202.36 4.69166e-07 5.06544e-09 0 270
1202.36 4.70871e-07 5.0645e-09 0 270
1202.46 4.70871e-07 5.0645e-09 0 270
1202.46 4.722e-07 5.06377e-09 0 270
1202.55 4.722e-07 5.06377e-09 0 270
1202.55 4.7315e-07 5.06325e-09 0 270
1202.64 4.7315e-07 5.06325e-09 0 270
1202.64 4.73721e-07 5.06293e-09 0 270
1202.74 4.73721e-07 5.06293e-09 0 270
1202.74 4.73911e-07 5.06283e-09 0 270
1202.83 4.73911e-07 5.06283e-09 0 270
1202.83 4.73721e-07 5.06293e-09 0 270
1202.92 4.73721e-07 5.06293e-09 0 270
1202.92 4.7315e-07 5.06325e-09 0 270
1203.02 4.7315e-07 5.06325e-09 0 270
1203.02 4.722e-07 5.06377e-09 0 270
1203.11 4.722e-07 5.06377e-09 0 270
1203.11 4.70871e-07 5.0645e-09 0 270
1203.2 4.70871e-07 5.0645e-09 0 270
1203.2 4.69166e-07 5.06544e-09 0 270
1203.3 4.69166e-07 5.06544e-09 0 270
1203.3 4.67086e-07 5.06658e-09 0 270
1203.39 4.67086e-07 5.06658e-09 0 270
1203.39 4.64636e-07 5.06793e-09 0 270
1203.48 4.64636e-07 5.06793e-09 0 270
1203.48 4.61817e-07 5.06948e-09 0 270
1203.57 4.61817e-07 5.06948e-09 0 270
1203.57 4.58635e-07 5.07123e-09 0 270
1203.67 4.58635e-07 5.07123e-09 0 270
1203.67 4.55093e-07 5.07317e-09 0 270
1203.76 4.55093e-07 5.07317e-09 0 270
1203.76 4.51196e-07 5.07531e-09 0 270
1203.85 4.51196e-07 5.07531e-09 0 270
1203.85 4.4695e-07 5.07765e-09 0 270
1203.95 4.4695e-07 5.07765e-09 0 270
1203.95 4.42361e-07 5.08017e-09 0 270
1204.04 4.42361e-07 5.08017e-09 0 270
1204.04 4.37434e-07 5.08288e-09 0 270
1204.13 4.37434e-07 5.08288e-09 0 270
1204.13 4.33521e-07 5.08503e-09 0 270
1204.18 4.33521e-07 5.08503e-09 0 270
1204.18 1.68695e-06 4.39609e-09 0 270
1204.26 1.68695e-06 4.39609e-09 0 270
1204.26 1.67252e-06 4.40403e-09 0 270
1204.41 1.67252e-06 4.40403e-09 0 270
1204.41 1.65419e-06 4.4141e-09 0 270
1204.56 1.65419e-06 4.4141e-09 0 270
1204.56 1.63696e-06 4.42357e-09 0 270
1204.71 1.63696e-06 4.42357e-09 0 270
1204.71 1.62089e-06 4.4324e-09 0 270
1204.86 1.62089e-06 4.4324e-09 0 270
1204.86 1.60603e-06 4.44057e-09 0 270
1205.02 1.60603e-06 4.44057e-09 0 270
1205.02 1.59243e-06 4.44805e-09 0 270
1205.17 1.59243e-06 4.44805e-09 0 270
1205.17 1.58013e-06 4.45481e-09 0 270
1205.32 1.58013e-06 4.45481e-09 0 270
1205.32 1.56917e-06 4.46083e-09 0 270
1205.47 1.56917e-06 4.46083e-09 0 270
1205.47 1.5596e-06 4.46609e-09 0 270
1205.62 1.5596e-06 4.46609e-09 0 270
1205.62 1.55145e-06 4.47057e-09 0 270
1205.78 1.55145e-06 4.47057e-09 0 270
1205.78 1.54474e-06 4.47426e-09 0 270
1205.93 1.54474e-06 4.47426e-09 0 270
1205.93 1.5395e-06 4.47714e-09 0 270
1206.08 1.5395e-06 4.47714e-09 0 270
1206.08 1.53574e-06 4.47921e-09 0 270
1206.23 1.53574e-06 4.47921e-09 0 270
1206.23 1.53348e-06 4.48045e-09 0 270
1206.38 1.53348e-06 4.48045e-09 0 270
1206.38 1.53272e-06 4.48086e-09 0 270
1206.54 1.53272e-06 4.48086e-09 0 270
1206.54 1.53348e-06 4.48045e-09 0 270
1206.69 1.53348e-06 4.48045e-09 0 270
1206.69 1.53574e-06 4.47921e-09 0 270
1206.84 1.53574e-06 4.47921e-09 0 270
1206.84 1.5395e-06 4.47714e-09 0 270
1206.99 1.5395e-06 4.47714e-09 0 270
1206.99 1.54474e-06 4.47426e-09 0 270
1207.14 1.54474e-06 4.47426e-09 0 270
1207.14 1.55145e-06 4.47057e-09 0 270
1207.3 1.55145e-06 4.47057e-09 0 270
1207.3 1.5596e-06 4.46609e-09 0 270
1207.45 1.5596e-06 4.46609e-09 0 270
1207.45 1.56917e-06 4.46083e-09 0 270
1207.6 1.56917e-06 4.46083e-09 0 270
1207.6 1.58013e-06 4.45481e-09 0 270
1207.75 1.58013e-06 4.45481e-09 0 270
1207.75 1.59243e-06 4.44805e-09 0 270
1207.9 1.59243e-06 4.44805e-09 0 270
1207.9 1.60603e-06 4.44057e-09 0 270
1208.06 1.60603e-06 4.44057e-09 0 270
1208.06 1.62089e-06 4.4324e-09 0 270
1208.21 1.62089e-06 4.4324e-09 0 270
1208.21 1.63696e-06 4.42357e-09 0 270
1208.36 1.63696e-06 4.42357e-09 0 270
1208.36 1.65419e-06 4.4141e-09 0 270
1208.51 1.65419e-06 4.4141e-09 0 270
1208.51 1.67252e-06 4.40403e-09 0 270
1208.66 1.67252e-06 4.40403e-09 0 270
1208.66 1.68695e-06 4.39609e-09 0 270
1208.74 1.68695e-06 4.39609e-09 0 270
1208.74 4.33521e-07 5.08503e-09 0 270
1208.79 4.33521e-07 5.08503e-09 0 270
1208.79 4.37434e-07 5.08288e-09 0 270
1208.88 4.37434e-07 5.08288e-09 0 270
1208.88 4.42361e-07 5.08017e-09 0 270
1208.97 4.42361e-07 5.08017e-09 0 270
1208.97 4.4695e-07 5.07765e-09 0 270
1209.07 4.4695e-07 5.07765e-09 0 270
1209.07 4.51196e-07 5.07531e-09 0 270
1209.16 4.51196e-07 5.07531e-09 0 270
1209.16 4.55093e-07 5.07317e-09 0 270
1209.25 4.55093e-07 5.07317e-09 0 270
1209.25 4.58635e-07 5.07123e-09 0 270
1209.35 4.58635e-07 5.07123e-09 0 270
1209.35 4.61817e-07 5.06948e-09 0 270
1209.44 4.61817e-07 5.06948e-09 0 270
1209.44 4.64636e-07 5.06793e-09 0 270
1209.53 4.64636e-07 5.06793e-09 0 270
1209.53 4.67086e-07 5.06658e-09 0 270
1209.63 4.67086e-07 5.06658e-09 0 270
1209.63 4.69166e-07 5.06544e-09 0 270
1209.72 4.69166e-07 5.06544e-09 0 270
1209.72 4.70871e-07 5.0645e-09 0 270
1209.81 4.70871e-07 5.0645e-09 0 270
1209.81 4.722e-07 5.06377e-09 0 270
1209.91 4.722e-07 5.06377e-09 0 270
1209.91 4.7315e-07 5.06325e-09 0 270
1210 4.7315e-07 5.06325e-09 0 270
1210 4.73721e-07 5.06293e-09 0 270
1210.09 4.73721e-07 5.06293e-09 0 270
1210.09 4.73911e-07 5.06283e-09 0 270
1210.19 4.73911e-07 5.06283e-09 0 270
1210.19 4.73721e-07 5.06293e-09 0 270
1210.28 4.73721e-07 5.06293e-09 0 270
1210.28 4.7315e-07 5.06325e-09 0 270
1210.37 4.7315e-07 5.06325e-09 0 270
1210.37 4.722e-07 5.06377e-09 0 270
1210.47 4.722e-07 5.06377e-09 0 270
1210.47 4.70871e-07 5.0645e-09 0 270
1210.56 4.70871e-07 5.0645e-09 0 270
1210.56 4.69166e-07 5.06544e-09 0 270
1210.65 4.69166e-07 5.06544e-09 0 270
1210.65 4.67086e-07 5.06658e-09 0 270
1210.74 4.67086e-07 5.06658e-09 0 270
1210.74 4.64636e-07 5.06793e-09 0 270
1210.84 4.64636e-07 5.06793e-09 0 270
1210.84 4.61817e-07 5.06948e-09 0 270
1210.93 4.61817e-07 5.06948e-09 0 270
1210.93 4.58635e-07 5.07123e-09 0 270
1211.02 4.58635e-07 5.07123e-09 0 270
1211.02 4.55093e-07 5.07317e-09 0 270
1211.12 4.55093e-07 5.07317e-09 0 270
1211.12 4.51196e-07 5.07531e-09 0 270
1211.21 4.51196e-07 5.07531e-09 0 270
1211.21 4.4695e-07 5.07765e-09 0 270
1211.3 4.4695e-07 5.07765e-09 0 270
1211.3 4.42361e-07 5.08017e-09 0 270
1211.4 4.42361e-07 5.08017e-09 0 270
1211.4 4.37434e-07 5.08288e-09 0 270
1211.49 4.37434e-07 5.08288e-09 0 270
1211.49 4.33521e-07 5.08503e-09 0 270
1211.54 4.33521e-07 5.08503e-09 0 270
1211.54 1.68695e-06 4.39609e-09 0 270
1211.61 1.68695e-06 4.39609e-09 0 270
1211.61 1.67252e-06 4.40403e-09 0 270
1211.77 1.67252e-06 4.40403e-09 0 270
1211.77 1.65419e-06 4.4141e-09 0 270
1211.92 1.65419e-06 4.4141e-09 0 270
1211.92 1.63696e-06 4.42357e-09 0 270
1212.07 1.63696e-06 4.42357e-09 0 270
1212.07 1.62089e-06 4.4324e-09 0 270
1212.22 1.62089e-06 4.4324e-09 0 270
1212.22 1.60603e-06 4.44057e-09 0 270
1212.37 1.60603e-06 4.44057e-09 0 270
1212.37 1.59243e-06 4.44805e-09 0 270
1212.53 1.59243e-06 4.44805e-09 0 270
1212.53 1.58013e-06 4.45481e-09 0 270
1212.68 1.58013e-06 4.45481e-09 0 270
1212.68 1.56917e-06 4.46083e-09 0 270
1212.83 1.56917e-06 4.46083e-09 0 270
1212.83 1.5596e-06 4.46609e-09 0 270
1212.98 1.5596e-06 4.46609e-09 0 270
1212.98 1.55145e-06 4.47057e-09 0 270
1213.13 1.55145e-06 4.47057e-09 0 270
1213.13 1.54474e-06 4.47426e-09 0 270
1213.29 1.54474e-06 4.47426e-09 0 270
1213.29 1.5395e-06 4.47714e-09 0 270
1213.44 1.5395e-06 4.47714e-09 0 270
1213.44 1.53574e-06 4.47921e-09 0 270
1213.59 1.53574e-06 4.47921e-09 0 270
1213.59 1.53348e-06 4.48045e-09 0 270
1213.74 1.53348e-06 4.48045e-09 0 270
1213.74 1.53272e-06 4.48086e-09 0 270
1213.89 1.53272e-06 4.48086e-09 0 270
1213.89 1.53348e-06 4.48045e-09 0 270
1214.05 1.53348e-06 4.48045e-09 0 270
1214.05 1.53574e-06 4.47921e-09 0 270
1214.2 1.53574e-06 4.47921e-09 0 270
1214.2 1.5395e-06 4.47714e-09 0 270
1214.35 1.5395e-06 4.47714e-09 0 270
1214.35 1.54474e-06 4.47426e-09 0 270
1214.5 1.54474e-06 4.47426e-09 0 270
1214.5 1.55145e-06 4.47057e-09 0 270
1214.65 1.55145e-06 4.47057e-09 0 270
1214.65 1.5596e-06 4.46609e-09 0 270
1214.81 1.5596e-06 4.46609e-09 0 270
1214.81 1.56917e-06 4.46083e-09 0 270
1214.96 1.56917e-06 4.46083e-09 0 270
1214.96 1.58013e-06 4.45481e-09 0 270
1215.11 1.58013e-06 4.45481e-09 0 270
1215.11 1.59243e-06 4.44805e-09 0 270
1215.26 1.59243e-06 4.44805e-09 0 270
1215.26 1.60603e-06 4.44057e-09 0 270
1215.41 1.60603e-06 4.44057e-09 0 270
1215.41 1.62089e-06 4.4324e-09 0 270
1215.57 1.62089e-06 4.4324e-09 0 270
1215.57 1.63696e-06 4.42357e-09 0 270
1215.72 1.63696e-06 4.42357e-09 0 270
1215.72 1.65419e-06 4.4141e-09 0 270
1215.87 1.65419e-06 4.4141e-09 0 270
1215.87 1.67252e-06 4.40403e-09 0 270
1216.02 1.67252e-06 4.40403e-09 0 270
1216.02 1.68695e-06 4.39609e-09 0 270
1216.1 1.68695e-06 4.39609e-09 0 270
1216.1 4.33521e-07 5.08503e-09 0 270
1216.14 4.33521e-07 5.08503e-09 0 270
1216.14 4.37434e-07 5.08288e-09 0 270
1216.24 4.37434e-07 5.08288e-09 0 270
1216.24 4.42361e-07 5.08017e-09 0 270
1216.33 4.42361e-07 5.08017e-09 0 270
1216.33 4.4695e-07 5.07765e-09 0 270
1216.42 4.4695e-07 5.07765e-09 0 270
1216.42 4.51196e-07 5.07531e-09 0 270
1216.52 4.51196e-07 5.07531e-09 0 270
1216.52 4.55093e-07 5.07317e-09 0 270
1216.61 4.55093e-07 5.07317e-09 0 270
1216.61 4.58635e-07 5.07123e-09 0 270
1216.7 4.58635e-07 5.07123e-09 0 270
1216.7 4.61817e-07 5.06948e-09 0 270
1216.8 4.61817e-07 5.06948e-09 0 270
1216.8 4.64636e-07 5.06793e-09 0 270
1216.89 4.64636e-07 5.06793e-09 0 270
1216.89 4.67086e-07 5.06658e-09 0 270
1216.98 4.67086e-07 5.06658e-09 0 270
1216.98 4.69166e-07 5.06544e-09 0 270
1217.08 4.69166e-07 5.06544e-09 0 270
1217.08 4.70871e-07 5.0645e-09 0 270
1217.17 4.70871e-07 5.0645e-09 0 270
1217.17 4.722e-07 5.06377e-09 0 270
1217.26 4.722e-07 5.06377e-09 0 270
1217.26 4.7315e-07 5.06325e-09 0 270
1217.36 4.7315e-07 5.06325e-09 0 270
1217.36 4.73721e-07 5.06293e-09 0 270
1217.45 4.73721e-07 5.06293e-09 0 270
1217.45 4.73911e-07 5.06283e-09 0 270
1217.54 4.73911e-07 5.06283e-09 0 270
1217.54 4.73721e-07 5.06293e-09 0 270
1217.64 4.73721e-07 5.06293e-09 0 270
1217.64 4.7315e-07 5.06325e-09 0 270
1217.73 4.7315e-07 5.06325e-09 0 270
1217.73 4.722e-07 5.06377e-09 0 270
1217.82 4.722e-07 5.06377e-09 0 270
1217.82 4.70871e-07 5.0645e-09 0 270
1217.91 4.70871e-07 5.0645e-09 0 270
1217.91 4.69166e-07 5.06544e-09 0 270
1218.01 4.69166e-07 5.06544e-09 0 270
1218.01 4.67086e-07 5.06658e-09 0 270
1218.1 4.67086e-07 5.06658e-09 0 270
1218.1 4.64636e-07 5.06793e-09 0 270
1218.19 4.64636e-07 5.06793e-09 0 270
1218.19 4.61817e-07 5.06948e-09 0 270
1218.29 4.61817e-07 5.06948e-09 0 270
1218.29 4.58635e-07 5.07123e-09 0 270
1218.38 4.58635e-07 5.07123e-09 0 270
1218.38 4.55093e-07 5.07317e-09 0 270
1218.47 4.55093e-07 5.07317e-09 0 270
1218.47 4.51196e-07 5.07531e-09 0 270
1218.57 4.51196e-07 5.07531e-09 0 270
1218.57 4.4695e-07 5.07765e-09 0 270
1218.66 4.4695e-07 5.07765e-09 0 270
1218.66 4.42361e-07 5.08017e-09 0 270
1218.75 4.42361e-07 5.08017e-09 0 270
1218.75 4.37434e-07 5.08288e-09 0 270
1218.85 4.37434e-07 5.08288e-09 0 270
1218.85 4.33521e-07 5.08503e-09 0 270
1218.89 4.33521e-07 5.08503e-09 0 270
1218.89 1.68695e-06 4.39609e-09 0 270
1218.97 1.68695e-06 4.39609e-09 0 270
1218.97 1.67252e-06 4.40403e-09 0 270
1219.12 1.67252e-06 4.40403e-09 0 270
1219.12 1.65419e-06 4.4141e-09 0 270
1219.27 1.65419e-06 4.4141e-09 0 270
1219.27 1.63696e-06 4.42357e-09 0 270
1219.43 1.63696e-06 4.42357e-09 0 270
1219.43 1.62089e-06 4.4324e-09 0 270
1219.58 1.62089e-06 4.4324e-09 0 270
1219.58 1.60603e-06 4.44057e-09 0 270
1219.73 1.60603e-06 4.44057e-09 0 270
1219.73 1.59243e-06 4.44805e-09 0 270
1219.88 1.59243e-06 4.44805e-09 0 270
1219.88 1.58013e-06 4.45481e-09 0 270
1220.03 1.58013e-06 4.45481e-09 0 270
1220.03 1.56917e-06 4.46083e-09 0 270
1220.19 1.56917e-06 4.46083e-09 0 270
1220.19 1.5596e-06 4.46609e-09 0 270
1220.34 1.5596e-06 4.46609e-09 0 270
1220.34 1.55145e-06 4.47057e-09 0 270
1220.49 1.55145e-06 4.47057e-09 0 270
1220.49 1.54474e-06 4.47426e-09 0 270
1220.64 1.54474e-06 4.47426e-09 0 270
1220.64 1.5395e-06 4.47714e-09 0 270
1220.79 1.5395e-06 4.47714e-09 0 270
1220.79 1.53574e-06 4.47921e-09 0 270
1220.95 1.53574e-06 4.47921e-09 0 270
1220.95 1.53348e-06 4.48045e-09 0 270
1221.1 1.53348e-06 4.48045e-09 0 270
1221.1 1.53272e-06 4.48086e-09 0 270
1221.25 1.53272e-06 4.48086e-09 0 270
1221.25 1.53348e-06 4.48045e-09 0 270
1221.4 1.53348e-06 4.48045e-09 0 270
1221.4 1.53574e-06 4.47921e-09 0 270
1221.55 1.53574e-06 4.47921e-09 0 270
1221.55 1.5395e-06 4.47714e-09 0 270
1221.71 1.5395e-06 4.47714e-09 0 270
1221.71 1.54474e-06 4.47426e-09 0 270
1221.86 1.54474e-06 4.47426e-09 0 270
1221.86 1.55145e-06 4.47057e-09 0 270
1222.01 1.55145e-06 4.47057e-09 0 270
1222.01 1.5596e-06 4.46609e-09 0 270
1222.16 1.5596e-06 4.46609e-09 0 270
1222.16 1.56917e-06 4.46083e-09 0 270
1222.31 1.56917e-06 4.46083e-09 0 270
1222.31 1.58013e-06 4.45481e-09 0 270
1222.47 1.58013e-06 4.45481e-09 0 270
1222.47 1.59243e-06 4.44805e-09 0 270
1222.62 1.59243e-06 4.44805e-09 0 270
1222.62 1.60603e-06 4.44057e-09 0 270
1222.77 1.60603e-06 4.44057e-09 0 270
1222.77 1.62089e-06 4.4324e-09 0 270
1222.92 1.62089e-06 4.4324e-09 0 270
1222.92 1.63696e-06 4.42357e-09 0 270
1223.07 1.63696e-06 4.42357e-09 0 270
1223.07 1.65419e-06 4.4141e-09 0 270
1223.23 1.65419e-06 4.4141e-09 0 270
1223.23 1.67252e-06 4.40403e-09 0 270
1223.38 1.67252e-06 4.40403e-09 0 270
1223.38 1.68695e-06 4.39609e-09 0 270
1223.45 1.68695e-06 4.39609e-09 0 270
1223.45 4.33521e-07 5.08503e-09 0 270
1223.5 4.33521e-07 5.08503e-09 0 270
1223.5 4.37434e-07 5.08288e-09 0 270
1223.59 4.37434e-07 5.08288e-09 0 270
1223.59 4.42361e-07 5.08017e-09 0 270
1223.69 4.42361e-07 5.08017e-09 0 270
1223.69 4.4695e-07 5.07765e-09 0 270
1223.78 4.4695e-07 5.07765e-09 0 270
1223.78 4.51196e-07 5.07531e-09 0 270
1223.87 4.51196e-07 5.07531e-09 0 270
1223.87 4.55093e-07 5.07317e-09 0 270
1223.97 4.55093e-07 5.07317e-09 0 270
1223.97 4.58635e-07 5.07123e-09 0 270
1224.06 4.58635e-07 5.07123e-09 0 270
1224.06 4.61817e-07 5.06948e-09 0 270
1224.15 4.61817e-07 5.06948e-09 0 270
1224.15 4.64636e-07 5.06793e-09 0 270
1224.25 4.64636e-07 5.06793e-09 0 270
1224.25 4.67086e-07 5.06658e-09 0 270
1224.34 4.67086e-07 5.06658e-09 0 270
1224.34 4.69166e-07 5.06544e-09 0 270
1224.43 4.69166e-07 5.06544e-09 0 270
1224.43 4.70871e-07 5.0645e-09 0 270
1224.53 4.70871e-07 5.0645e-09 0 270
1224.53 4.722e-07 5.06377e-09 0 270
1224.62 4.722e-07 5.06377e-09 0 270
1224.62 4.7315e-07 5.06325e-09 0 270
1224.71 4.7315e-07 5.06325e-09 0 270
1224.71 4.73721e-07 5.06293e-09 0 270
1224.81 4.73721e-07 5.06293e-09 0 270
1224.81 4.73911e-07 5.06283e-09 0 270
1224.9 4.73911e-07 5.06283e-09 0 270
1224.9 4.73721e-07 5.06293e-09 0 270
1224.99 4.73721e-07 5.06293e-09 0 270
1224.99 4.7315e-07 5.06325e-09 0 270
1225.08 4.7315e-07 5.06325e-09 0 270
1225.08 4.722e-07 5.06377e-09 0 270
1225.18 4.722e-07 5.06377e-09 0 270
1225.18 4.70871e-07 5.0645e-09 0 270
1225.27 4.70871e-07 5.0645e-09 0 270
1225.27 4.69166e-07 5.06544e-09 0 270
1225.36 4.69166e-07 5.06544e-09 0 270
1225.36 4.67086e-07 5.06658e-09 0 270
1225.46 4.67086e-07 5.06658e-09 0 270
1225.46 4.64636e-07 5.06793e-09 0 270
1225.55 4.64636e-07 5.06793e-09 0 270
1225.55 4.61817e-07 5.06948e-09 0 270
1225.64 4.61817e-07 5.06948e-09 0 270
1225.64 4.58635e-07 5.07123e-09 0 270
1225.74 4.58635e-07 5.07123e-09 0 270
1225.74 4.55093e-07 5.07317e-09 0 270
1225.83 4.55093e-07 5.07317e-09 0 270
1225.83 4.51196e-07 5.07531e-09 0 270
1225.92 4.51196e-07 5.07531e-09 0 270
1225.92 4.4695e-07 5.07765e-09 0 270
1226.02 4.4695e-07 5.07765e-09 0 270
1226.02 4.42361e-07 5.08017e-09 0 270
1226.11 4.42361e-07 5.08017e-09 0 270
1226.11 4.37434e-07 5.08288e-09 0 270
1226.2 4.37434e-07 5.08288e-09 0 270
1226.2 4.33521e-07 5.08503e-09 0 270
1226.25 4.33521e-07 5.08503e-09 0 270
1226.25 1.68695e-06 4.39609e-09 0 270
1226.33 1.68695e-06 4.39609e-09 0 270
1226.33 1.67252e-06 4.40403e-09 0 270
1226.48 1.67252e-06 4.40403e-09 0 270
1226.48 1.65419e-06 4.4141e-09 0 270
1226.63 1.65419e-06 4.4141e-09 0 270
1226.63 1.63696e-06 4.42357e-09 0 270
1226.78 1.63696e-06 4.42357e-09 0 270
1226.78 1.62089e-06 4.4324e-09 0 270
1226.93 1.62089e-06 4.4324e-09 0 270
1226.93 1.60603e-06 4.44057e-09 0 270
1227.09 1.60603e-06 4.44057e-09 0 270
1227.09 1.59243e-06 4.44805e-09 0 270
1227.24 1.59243e-06 4.44805e-09 0 270
1227.24 1.58013e-06 4.45481e-09 0 270
1227.39 1.58013e-06 4.45481e-09 0 270
1227.39 1.56917e-06 4.46083e-09 0 270
1227.54 1.56917e-06 4.46083e-09 0 270
1227.54 1.5596e-06 4.46609e-09 0 270
1227.69 1.5596e-06 4.46609e-09 0 270
1227.69 1.55145e-06 4.47057e-09 0 270
1227.85 1.55145e-06 4.47057e-09 0 270
1227.85 1.54474e-06 4.47426e-09 0 270
1228 1.54474e-06 4.47426e-09 0 270
1228 1.5395e-06 4.47714e-09 0 270
1228.15 1.5395e-06 4.47714e-09 0 270
1228.15 1.53574e-06 4.47921e-09 0 270
1228.3 1.53574e-06 4.47921e-09 0 270
1228.3 1.53348e-06 4.48045e-09 0 270
1228.45 1.53348e-06 4.48045e-09 0 270
1228.45 1.53272e-06 4.48086e-09 0 270
1228.61 1.53272e-06 4.48086e-09 0 270
1228.61 1.53348e-06 4.48045e-09 0 270
1228.76 1.53348e-06 4.48045e-09 0 270
1228.76 1.53574e-06 4.47921e-09 0 270
1228.91 1.53574e-06 4.47921e-09 0 270
1228.91 1.5395e-06 4.47714e-09 0 270
1229.06 1.5395e-06 4.47714e-09 0 270
1229.06 1.54474e-06 4.47426e-09 0 270
1229.21 1.54474e-06 4.47426e-09 0 270
1229.21 1.55145e-06 4.47057e-09 0 270
1229.37 1.55145e-06 4.47057e-09 0 270
1229.37 1.5596e-06 4.46609e-09 0 270
1229.52 1.5596e-06 4.46609e-09 0 270
1229.52 1.56917e-06 4.46083e-09 0 270
1229.67 1.56917e-06 4.46083e-09 0 270
1229.67 1.58013e-06 4.45481e-09 0 270
1229.82 1.58013e-06 4.45481e-09 0 270
1229.82 1.59243e-06 4.44805e-09 0 270
1229.97 1.59243e-06 4.44805e-09 0 270
1229.97 1.60603e-06 4.44057e-09 0 270
1230.13 1.60603e-06 4.44057e-09 0 270
1230.13 1.62089e-06 4.4324e-09 0 270
1230.28 1.62089e-06 4.4324e-09 0 270
1230.28 1.63696e-06 4.42357e-09 0 270
1230.43 1.63696e-06 4.42357e-09 0 270
1230.43 1.65419e-06 4.4141e-09 0 270
1230.58 1.65419e-06 4.4141e-09 0 270
1230.58 1.67252e-06 4.40403e-09 0 270
1230.73 1.67252e-06 4.40403e-09 0 270
1230.73 1.68695e-06 4.39609e-09 0 270
1230.81 1.68695e-06 4.39609e-09 0 270
1230.81 4.33521e-07 5.08503e-09 0 270
1230.86 4.33521e-07 5.08503e-09 0 270
1230.86 4.37434e-07 5.08288e-09 0 270
1230.95 4.37434e-07 5.08288e-09 0 270
1230.95 4.42361e-07 5.08017e-09 0 270
1231.04 4.42361e-07 5.08017e-09 0 270
1231.04 4.4695e-07 5.07765e-09 0 270
1231.14 4.4695e-07 5.07765e-09 0 270
1231.14 4.51196e-07 5.07531e-09 0 270
1231.23 4.51196e-07 5.07531e-09 0 270
1231.23 4.55093e-07 5.07317e-09 0 270
1231.32 4.55093e-07 5.07317e-09 0 270
1231.32 4.58635e-07 5.07123e-09 0 270
1231.42 4.58635e-07 5.07123e-09 0 270
1231.42 4.61817e-07 5.06948e-09 0 270
1231.51 4.61817e-07 5.06948e-09 0 270
1231.51 4.64636e-07 5.06793e-09 0 270
1231.6 4.64636e-07 5.06793e-09 0 270
1231.6 4.67086e-07 5.06658e-09 0 270
1231.7 4.67086e-07 5.06658e-09 0 270
1231.7 4.69166e-07 5.06544e-09 0 270
1231.79 4.69166e-07 5.06544e-09 0 270
1231.79 4.70871e-07 5.0645e-09 0 270
1231.88 4.70871e-07 5.0645e-09 0 270
1231.88 4.722e-07 5.06377e-09 0 270
1231.98 4.722e-07 5.06377e-09 0 270
1231.98 4.7315e-07 5.06325e-09 0 270
1232.07 4.7315e-07 5.06325e-09 0 270
1232.07 4.73721e-07 5.06293e-09 0 270
1232.16 4.73721e-07 5.06293e-09 0 270
1232.16 4.73911e-07 5.06283e-09 0 270
1232.25 4.73911e-07 5.06283e-09 0 270
1232.25 4.73721e-07 5.06293e-09 0 270
1232.35 4.73721e-07 5.06293e-09 0 270
1232.35 4.7315e-07 5.06325e-09 0 270
1232.44 4.7315e-07 5.06325e-09 0 270
1232.44 4.722e-07 5.06377e-09 0 270
1232.53 4.722e-07 5.06377e-09 0 270
1232.53 4.70871e-07 5.0645e-09 0 270
1232.63 4.70871e-07 5.0645e-09 0 270
1232.63 4.69166e-07 5.06544e-09 0 270
1232.72 4.69166e-07 5.06544e-09 0 270
1232.72 4.67086e-07 5.06658e-09 0 270
1232.81 4.67086e-07 5.06658e-09 0 270
1232.81 4.64636e-07 5.06793e-09 0 270
1232.91 4.64636e-07 5.06793e-09 0 270
1232.91 4.61817e-07 5.06948e-09 0 270
1233 4.61817e-07 5.06948e-09 0 270
1233 4.58635e-07 5.07123e-09 0 270
1233.09 4.58635e-07 5.07123e-09 0 270
1233.09 4.55093e-07 5.07317e-09 0 270
1233.19 4.55093e-07 5.07317e-09 0 270
1233.19 4.51196e-07 5.07531e-09 0 270
1233.28 4.51196e-07 5.07531e-09 0 270
1233.28 4.4695e-07 5.07765e-09 0 270
1233.37 4.4695e-07 5.07765e-09 0 270
1233.37 4.42361e-07 5.08017e-09 0 270
1233.47 4.42361e-07 5.08017e-09 0 270
1233.47 4.37434e-07 5.08288e-09 0 270
1233.56 4.37434e-07 5.08288e-09 0 270
1233.56 4.33521e-07 5.08503e-09 0 270
1233.61 4.33521e-07 5.08503e-09 0 270
1233.61 1.68695e-06 4.39609e-09 0 270
1233.68 1.68695e-06 4.39609e-09 0 270
1233.68 1.67252e-06 4.40403e-09 0 270
1233.83 1.67252e-06 4.40403e-09 0 270
1233.83 1.65419e-06 4.4141e-09 0 270
1233.99 1.65419e-06 4.4141e-09 0 270
1233.99 1.63696e-06 4.42357e-09 0 270
1234.14 1.63696e-06 4.42357e-09 0 270
1234.14 1.62089e-06 4.4324e-09 0 270
1234.29 1.62089e-06 4.4324e-09 0 270
1234.29 1.60603e-06 4.44057e-09 0 270
1234.44 1.60603e-06 4.44057e-09 0 270
1234.44 1.59243e-06 4.44805e-09 0 270
1234.59 1.59243e-06 4.44805e-09 0 270
1234.59 1.58013e-06 4.45481e-09 0 270
1234.75 1.58013e-06 4.45481e-09 0 270
1234.75 1.56917e-06 4.46083e-09 0 270
1234.9 1.56917e-06 4.46083e-09 0 270
1234.9 1.5596e-06 4.46609e-09 0 270
1235.05 1.5596e-06 4.46609e-09 0 270
1235.05 1.55145e-06 4.47057e-09 0 270
1235.2 1.55145e-06 4.47057e-09 0 270
1235.2 1.54474e-06 4.47426e-09 0 270
