#Datafile 0: 12v2b006_nobkgr_corr.refl ; 
#      Generation        Chisq_best       Fe fraction              d V1            d FeV1              d V2            d FeV2              d Pd             MgO:V             V:FeV              V:Pd            Pd:Air       FeV packing         V packing        Pd packing       MgO packing
#                  parameter range:      0.1,1               1,50              1,50              1,50              1,50              1,200             0,10              0,10              0,10              0,10            0.9,1.1           0.9,1.1           0.9,1.1           0.9,1.1     
# --------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- -----------------
# Startup command (/Users/pkienzle/data/joe-2sl): ./fit -S
               32           14.6589          0.117621           4.69445           41.0579           1.00139           5.19661            5.4465           3.87709           1.37557           5.72534           2.54007           1.04392          0.947831          0.910491           0.98996
               32           14.6589          0.117621           4.69566            41.055           1.00208           5.19607           5.44596           3.87835            1.3757           5.72614            2.5413           1.04395          0.947848          0.910471          0.989944
               32           14.6589          0.117602           4.69233           41.0614            1.0019           5.19573           5.44727           3.87789             1.376           5.72504           2.54146           1.04394          0.947855           0.91048          0.989971
               32           14.6589           0.11759            4.6918           41.0626           1.00285           5.19453           5.44772           3.87934           1.37621           5.72544           2.54306           1.04396           0.94788           0.91046          0.989968
               32           14.6588          0.117588            4.6932           41.0566           1.00241           5.19595           5.44788            3.8801           1.37657           5.72596           2.54431           1.04398           0.94789          0.910438          0.989947
               32           14.6588          0.117585           4.69499            41.052           1.00351           5.19525           5.44715           3.88206           1.37696           5.72701            2.5466           1.04402          0.947919          0.910407          0.989922
               32           14.6588          0.117563           4.68937           41.0643           1.00235           5.19522           5.44551           3.88054            1.3775            5.7253           2.54547           1.04399          0.947917          0.910427          0.989966
               32           14.6588          0.117549           4.68843           41.0657            1.0031            5.1942           5.44348           3.88233           1.37825           5.72576           2.54776           1.04403          0.947953          0.910397          0.989955
               32           14.6588          0.117573           4.69408           41.0567           1.00457            5.1934            5.4487           3.88296           1.37662           5.72739           2.54739           1.04403          0.947936          0.910391          0.989921
               32           14.6588          0.117582           4.69768            41.051           1.00617           5.19218           5.45158            3.8848           1.37586           5.72899            2.5489           1.04406           0.94795          0.910361          0.989884
               32           14.6588          0.117531           4.69059           41.0637            1.0048           5.19296           5.44353           3.88491           1.37863           5.72707           2.55086           1.04408          0.947994          0.910355           0.98993
               32           14.6588          0.117508           4.69071           41.0649           1.00619           5.19158           5.44049           3.88773           1.37971           5.72804           2.55455           1.04414          0.948049          0.910306          0.989909
               32           14.6588          0.117551           4.69532           41.0539           1.00651           5.19154           5.43711           3.88795           1.37929            5.7292           2.55407           1.04415          0.948033          0.910308          0.989866
               32           14.6588          0.117565           4.69989           41.0464           1.00789           5.19061           5.42927           3.89059           1.38022             5.731           2.55718           1.04423          0.948071          0.910265          0.989804
               32           14.6587          0.117513           4.69009            41.063           1.00768           5.18954           5.44355           3.88994           1.37928            5.7288           2.55632           1.04416          0.948072           0.91028          0.989893
               32           14.6587          0.117491           4.68891           41.0654            1.0099            5.1869           5.44322           3.89395           1.38002           5.72989           2.56095           1.04423           0.94814          0.910218          0.989868
