3.056937725946046180e-02	1.458842079260166263e-02	3.562115391586548915e-04
3.087507103205506392e-02	1.841110489607843126e-02	4.008979755802677685e-04
3.118382174237561283e-02	2.819268052452499410e-02	4.942223245719302039e-04
3.149565995979937416e-02	3.954675719237069759e-02	5.862291793210040779e-04
3.181061655939736166e-02	4.910328977399721490e-02	6.526782923350738603e-04
3.212872272499133625e-02	5.517036708720172294e-02	6.901968998300664869e-04
3.245000995224124607e-02	5.715814210809098267e-02	6.954015382257136774e-04
3.277451005176366255e-02	5.188556446873916761e-02	6.321929305667347340e-04
3.310225515228129578e-02	4.640065767086094806e-02	5.865205907906804713e-04
3.343327770380410957e-02	3.550512219158194482e-02	4.898734982537889665e-04
3.376761048084215427e-02	2.465986683802391319e-02	3.917601976229612387e-04
3.410528658565057519e-02	1.568176011388118518e-02	2.981439461648518791e-04
3.444633945150708115e-02	8.982575657039700012e-03	2.224348117075650459e-04
3.479080284602215078e-02	5.253663782692378353e-03	1.668399311253679774e-04
3.513871087448237895e-02	5.927261109695414719e-03	1.745926255819910198e-04
3.549009798322719927e-02	9.806179329821319499e-03	2.185496041882034396e-04
3.584499896305946842e-02	1.378352814425150979e-02	2.569680044137931125e-04
3.620344895269006491e-02	1.847908421745218452e-02	2.967221118332995884e-04
3.656548344221696722e-02	2.194476149613747845e-02	3.220463742130632461e-04
3.693113827663913051e-02	2.322738844592216537e-02	3.280827139289030771e-04
3.730044965940552959e-02	2.286061772609729661e-02	3.202342279487655190e-04
3.767345415599958336e-02	2.101034655503296322e-02	3.009510429744310196e-04
3.805018869755957822e-02	1.698930849628986842e-02	2.660504689516964200e-04
3.843069058453517373e-02	1.209495528884836808e-02	2.157685941274343957e-04
3.881499749038051783e-02	7.877774750911155019e-03	1.676350792824303829e-04
3.920314746528432565e-02	4.617885642197154354e-03	1.246728509663025115e-04
3.959517893993716453e-02	2.912677708527687710e-03	9.834221015100403545e-05
3.999113072933653534e-02	2.746290769985065480e-03	9.484192279651809535e-05
4.039104203662990250e-02	4.014937039491050727e-03	1.116671945448984878e-04
4.079495245699620021e-02	6.029138809049575456e-03	1.356064909029771248e-04
4.120290198156616179e-02	8.190753340261501536e-03	1.568914391755217542e-04
4.161493100138181911e-02	9.595707296033682138e-03	1.680376753733163584e-04
4.203108031139564382e-02	1.036820917180290846e-02	1.731861578800117764e-04
4.245139111450960123e-02	1.007439810184179718e-02	1.679951405657624736e-04
4.287590502565469253e-02	9.033151254235319977e-03	1.572928466799086223e-04
4.330466407591124223e-02	7.352769349219122688e-03	1.395870245666640415e-04
4.373771071667036103e-02	5.162352443579709682e-03	1.126923270339204091e-04
4.417508782383706978e-02	3.468390280022550735e-03	9.011601911499248255e-05
4.461683870207543839e-02	2.043323083226101459e-03	6.771280840703334982e-05
4.506300708909619090e-02	1.559520544942631388e-03	5.811869030798478701e-05
4.551363715998715809e-02	1.772946919700626274e-03	5.989692787385214449e-05
4.596877353158702884e-02	2.677141260025253568e-03	7.329081958888819623e-05
4.642846126690290676e-02	3.666908747543148016e-03	8.566098740963072004e-05
